id_person,cal_yr,age_grp,sex,sch_grp,weight,earnings,contribution,pension,qx,age_min,regr_0_ind,retir_0_ind,death_ind
8568,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8569,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8570,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8571,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8572,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8573,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8574,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8575,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8576,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8577,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8578,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8579,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8580,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8581,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8582,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8583,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8584,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8585,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8586,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8587,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8588,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8589,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8590,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,1,0,0
8591,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8592,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8593,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8594,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8595,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8596,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8597,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8598,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8599,2021,45–49,F,N,2214.824924,0.0,0.0,0.0,0.032482069,45,0,0,0
8754,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8755,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8756,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8757,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8758,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8759,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8760,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8761,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8762,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8763,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8764,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8765,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8766,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8767,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8768,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,1
8769,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8770,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8771,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8772,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8773,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8774,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8775,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8776,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8777,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8778,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8779,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,1
8780,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8781,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8782,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8783,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8784,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8785,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8786,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,1,0,0
8787,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8788,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8789,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8790,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8791,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8792,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8793,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8794,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8795,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,1,0,0
8796,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8797,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8798,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8799,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8800,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8801,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8802,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8803,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8804,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8805,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8806,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8807,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8808,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8809,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8810,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8811,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8812,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8813,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8814,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,1,0,0
8815,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8816,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,1
8817,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8818,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8819,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8820,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8821,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8822,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8823,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8824,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8825,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8826,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8827,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8828,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8829,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8830,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8831,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8832,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8833,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8834,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8835,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8836,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8837,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8838,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8839,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8840,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8841,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8842,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8843,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8844,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8845,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8846,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8847,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8848,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,1
8849,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8850,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8851,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,1,0,0
8852,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8853,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8854,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8855,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8856,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8857,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8858,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8859,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8860,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8861,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,1,0,0
8862,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8863,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,1,0,0
8864,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8865,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8866,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8867,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8868,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8869,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8870,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8871,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8872,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8873,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8874,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8875,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8876,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8877,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8878,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8879,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8880,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8881,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8882,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8883,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8884,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8885,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8886,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8887,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,1,0,0
8888,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8889,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8890,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8891,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8892,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8893,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8894,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8895,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8896,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8897,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8898,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8899,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8900,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8901,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8902,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8903,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8904,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8905,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8906,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
8907,2021,50–54,F,N,2213.177733,0.0,0.0,0.0,0.04533347,50,0,0,0
9024,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9025,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9026,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9027,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9028,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,1
9029,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9030,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9031,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9032,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9033,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9034,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9035,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9036,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9037,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9038,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9039,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9040,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9041,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9042,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9043,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,1
9044,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9045,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9046,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9047,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9048,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9049,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9050,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9051,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9052,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9053,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9054,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9055,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9056,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9057,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9058,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9059,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9060,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9061,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9062,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9063,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9064,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9065,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,1
9066,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9067,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9068,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9069,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,1,0,0
9070,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9071,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,1,0,0
9072,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9073,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9074,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9075,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9076,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9077,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9078,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9079,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9080,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9081,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9082,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9083,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9084,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9085,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,1
9086,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9087,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9088,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9089,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9090,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9091,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9092,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9093,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9094,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9095,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9096,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9097,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9098,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9099,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9100,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9101,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9102,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9103,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9104,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9105,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9106,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9107,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9108,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9109,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9110,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,1
9111,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9112,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9113,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9114,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9115,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9116,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9117,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9118,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9119,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9120,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9121,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9122,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9123,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9124,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9125,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9126,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9127,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9128,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9129,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9130,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9131,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9132,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9133,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9134,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9135,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9136,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9137,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9138,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,0
9139,2021,55–59,F,N,2214.547256,0.0,0.0,0.0,0.059912412,55,0,0,1
