id_person,cal_yr,age_grp,sex,sch_grp,weight
5307,2021,15–19,F,N,2211.8324576642335
5308,2021,15–19,F,N,2211.8324576642335
5309,2021,15–19,F,N,2211.8324576642335
5310,2021,15–19,F,N,2211.8324576642335
5311,2021,15–19,F,N,2211.8324576642335
5312,2021,15–19,F,N,2211.8324576642335
5313,2021,15–19,F,N,2211.8324576642335
5314,2021,15–19,F,N,2211.8324576642335
5315,2021,15–19,F,N,2211.8324576642335
5316,2021,15–19,F,N,2211.8324576642335
5317,2021,15–19,F,N,2211.8324576642335
5318,2021,15–19,F,N,2211.8324576642335
5319,2021,15–19,F,N,2211.8324576642335
5320,2021,15–19,F,N,2211.8324576642335
5321,2021,15–19,F,N,2211.8324576642335
5322,2021,15–19,F,N,2211.8324576642335
5323,2021,15–19,F,N,2211.8324576642335
5324,2021,15–19,F,N,2211.8324576642335
5325,2021,15–19,F,N,2211.8324576642335
5326,2021,15–19,F,N,2211.8324576642335
5327,2021,15–19,F,N,2211.8324576642335
5328,2021,15–19,F,N,2211.8324576642335
5329,2021,15–19,F,N,2211.8324576642335
5330,2021,15–19,F,N,2211.8324576642335
5331,2021,15–19,F,N,2211.8324576642335
5332,2021,15–19,F,N,2211.8324576642335
5333,2021,15–19,F,N,2211.8324576642335
5334,2021,15–19,F,N,2211.8324576642335
5335,2021,15–19,F,N,2211.8324576642335
5336,2021,15–19,F,N,2211.8324576642335
5337,2021,15–19,F,N,2211.8324576642335
5338,2021,15–19,F,N,2211.8324576642335
5339,2021,15–19,F,N,2211.8324576642335
5340,2021,15–19,F,N,2211.8324576642335
5341,2021,15–19,F,N,2211.8324576642335
5342,2021,15–19,F,N,2211.8324576642335
5343,2021,15–19,F,N,2211.8324576642335
5344,2021,15–19,F,N,2211.8324576642335
5345,2021,15–19,F,N,2211.8324576642335
5346,2021,15–19,F,N,2211.8324576642335
5347,2021,15–19,F,N,2211.8324576642335
5348,2021,15–19,F,N,2211.8324576642335
5349,2021,15–19,F,N,2211.8324576642335
5350,2021,15–19,F,N,2211.8324576642335
5351,2021,15–19,F,N,2211.8324576642335
5352,2021,15–19,F,N,2211.8324576642335
5353,2021,15–19,F,N,2211.8324576642335
5354,2021,15–19,F,N,2211.8324576642335
5355,2021,15–19,F,N,2211.8324576642335
5356,2021,15–19,F,N,2211.8324576642335
5357,2021,15–19,F,N,2211.8324576642335
5358,2021,15–19,F,N,2211.8324576642335
5359,2021,15–19,F,N,2211.8324576642335
5360,2021,15–19,F,N,2211.8324576642335
5361,2021,15–19,F,N,2211.8324576642335
5362,2021,15–19,F,N,2211.8324576642335
5363,2021,15–19,F,N,2211.8324576642335
5364,2021,20–24,F,C,408.48945412189914
5365,2021,20–24,F,C,408.48945412189914
5366,2021,20–24,F,C,408.48945412189914
5367,2021,20–24,F,C,408.48945412189914
5368,2021,20–24,F,C,408.48945412189914
5369,2021,20–24,F,C,408.48945412189914
5370,2021,20–24,F,C,408.48945412189914
5371,2021,20–24,F,C,408.48945412189914
5372,2021,20–24,F,C,408.48945412189914
5373,2021,20–24,F,C,408.48945412189914
5374,2021,20–24,F,C,408.48945412189914
5375,2021,20–24,F,C,408.48945412189914
5376,2021,20–24,F,C,408.48945412189914
5377,2021,20–24,F,C,408.48945412189914
5378,2021,20–24,F,C,408.48945412189914
5379,2021,20–24,F,C,408.48945412189914
5380,2021,20–24,F,C,408.48945412189914
5381,2021,20–24,F,C,408.48945412189914
5382,2021,20–24,F,C,408.48945412189914
5383,2021,20–24,F,C,408.48945412189914
5384,2021,20–24,F,C,408.48945412189914
5385,2021,20–24,F,C,408.48945412189914
5386,2021,20–24,F,C,408.48945412189914
5387,2021,20–24,F,C,408.48945412189914
5388,2021,20–24,F,C,408.48945412189914
5389,2021,20–24,F,C,408.48945412189914
5390,2021,20–24,F,C,408.48945412189914
5391,2021,20–24,F,C,408.48945412189914
5392,2021,20–24,F,C,408.48945412189914
5393,2021,20–24,F,C,408.48945412189914
5394,2021,20–24,F,C,408.48945412189914
5395,2021,20–24,F,C,408.48945412189914
5396,2021,20–24,F,C,408.48945412189914
5397,2021,20–24,F,C,408.48945412189914
5398,2021,20–24,F,C,408.48945412189914
5399,2021,20–24,F,C,408.48945412189914
5400,2021,20–24,F,C,408.48945412189914
5401,2021,20–24,F,C,408.48945412189914
5402,2021,20–24,F,C,408.48945412189914
5403,2021,20–24,F,C,408.48945412189914
5404,2021,20–24,F,C,408.48945412189914
5405,2021,20–24,F,C,408.48945412189914
5406,2021,20–24,F,C,408.48945412189914
5407,2021,20–24,F,C,408.48945412189914
5408,2021,20–24,F,C,408.48945412189914
5409,2021,20–24,F,C,408.48945412189914
5410,2021,20–24,F,C,408.48945412189914
5411,2021,20–24,F,C,408.48945412189914
5412,2021,20–24,F,C,408.48945412189914
5413,2021,20–24,F,C,408.48945412189914
5414,2021,20–24,F,C,408.48945412189914
5415,2021,20–24,F,C,408.48945412189914
5416,2021,20–24,F,C,408.48945412189914
5417,2021,20–24,F,C,408.48945412189914
5418,2021,20–24,F,C,408.48945412189914
5419,2021,20–24,F,C,408.48945412189914
5420,2021,20–24,F,C,408.48945412189914
5421,2021,20–24,F,C,408.48945412189914
5422,2021,20–24,F,C,408.48945412189914
5423,2021,20–24,F,C,408.48945412189914
5424,2021,20–24,F,C,408.48945412189914
5425,2021,20–24,F,C,408.48945412189914
5426,2021,20–24,F,C,408.48945412189914
5427,2021,20–24,F,C,408.48945412189914
5428,2021,20–24,F,C,408.48945412189914
5429,2021,20–24,F,C,408.48945412189914
5430,2021,20–24,F,C,408.48945412189914
5431,2021,20–24,F,C,408.48945412189914
5432,2021,20–24,F,C,408.48945412189914
5433,2021,20–24,F,C,408.48945412189914
5434,2021,20–24,F,C,408.48945412189914
5435,2021,20–24,F,C,408.48945412189914
5436,2021,20–24,F,C,408.48945412189914
5437,2021,20–24,F,C,408.48945412189914
5438,2021,20–24,F,C,408.48945412189914
5439,2021,20–24,F,C,408.48945412189914
5440,2021,20–24,F,C,408.48945412189914
5441,2021,20–24,F,C,408.48945412189914
5442,2021,20–24,F,C,408.48945412189914
5443,2021,20–24,F,C,408.48945412189914
5444,2021,20–24,F,C,408.48945412189914
5445,2021,20–24,F,C,408.48945412189914
5446,2021,20–24,F,C,408.48945412189914
5447,2021,20–24,F,C,408.48945412189914
5448,2021,20–24,F,C,408.48945412189914
5449,2021,20–24,F,C,408.48945412189914
5450,2021,20–24,F,C,408.48945412189914
5451,2021,20–24,F,C,408.48945412189914
5452,2021,20–24,F,C,408.48945412189914
5453,2021,20–24,F,C,408.48945412189914
5454,2021,20–24,F,C,408.48945412189914
5455,2021,20–24,F,C,408.48945412189914
5456,2021,20–24,F,C,408.48945412189914
5457,2021,20–24,F,C,408.48945412189914
5458,2021,20–24,F,C,408.48945412189914
5459,2021,20–24,F,C,408.48945412189914
5460,2021,20–24,F,C,408.48945412189914
5461,2021,20–24,F,C,408.48945412189914
5462,2021,20–24,F,C,408.48945412189914
5463,2021,20–24,F,C,408.48945412189914
5464,2021,20–24,F,C,408.48945412189914
5465,2021,20–24,F,C,408.48945412189914
5466,2021,20–24,F,C,408.48945412189914
5467,2021,20–24,F,C,408.48945412189914
5468,2021,20–24,F,C,408.48945412189914
5469,2021,20–24,F,C,408.48945412189914
5470,2021,20–24,F,C,408.48945412189914
5471,2021,20–24,F,C,408.48945412189914
5472,2021,20–24,F,C,408.48945412189914
5473,2021,20–24,F,C,408.48945412189914
5474,2021,20–24,F,C,408.48945412189914
5475,2021,20–24,F,C,408.48945412189914
5476,2021,20–24,F,C,408.48945412189914
5477,2021,20–24,F,C,408.48945412189914
5478,2021,20–24,F,C,408.48945412189914
5479,2021,20–24,F,C,408.48945412189914
5480,2021,20–24,F,C,408.48945412189914
5481,2021,20–24,F,C,408.48945412189914
5482,2021,20–24,F,C,408.48945412189914
5483,2021,20–24,F,C,408.48945412189914
5484,2021,20–24,F,C,408.48945412189914
5485,2021,20–24,F,C,408.48945412189914
5486,2021,20–24,F,C,408.48945412189914
5487,2021,20–24,F,C,408.48945412189914
5488,2021,20–24,F,C,408.48945412189914
5489,2021,20–24,F,C,408.48945412189914
5490,2021,20–24,F,C,408.48945412189914
5491,2021,20–24,F,C,408.48945412189914
5492,2021,20–24,F,C,408.48945412189914
5493,2021,20–24,F,C,408.48945412189914
5494,2021,20–24,F,C,408.48945412189914
5495,2021,20–24,F,C,408.48945412189914
5496,2021,20–24,F,C,408.48945412189914
5497,2021,20–24,F,C,408.48945412189914
5498,2021,20–24,F,C,408.48945412189914
5499,2021,20–24,F,C,408.48945412189914
5500,2021,20–24,F,C,408.48945412189914
5501,2021,20–24,F,C,408.48945412189914
5502,2021,20–24,F,C,408.48945412189914
5503,2021,20–24,F,C,408.48945412189914
5504,2021,20–24,F,C,408.48945412189914
5505,2021,20–24,F,C,408.48945412189914
5506,2021,20–24,F,C,408.48945412189914
5507,2021,20–24,F,C,408.48945412189914
5508,2021,20–24,F,C,408.48945412189914
5509,2021,20–24,F,C,408.48945412189914
5510,2021,20–24,F,C,408.48945412189914
5511,2021,20–24,F,C,408.48945412189914
5512,2021,20–24,F,C,408.48945412189914
5513,2021,20–24,F,C,408.48945412189914
5514,2021,20–24,F,C,408.48945412189914
5515,2021,20–24,F,C,408.48945412189914
5516,2021,20–24,F,C,408.48945412189914
5517,2021,20–24,F,C,408.48945412189914
5518,2021,20–24,F,C,408.48945412189914
5519,2021,20–24,F,C,408.48945412189914
5520,2021,20–24,F,C,408.48945412189914
5521,2021,20–24,F,C,408.48945412189914
5522,2021,20–24,F,C,408.48945412189914
5523,2021,20–24,F,C,408.48945412189914
5524,2021,20–24,F,C,408.48945412189914
5525,2021,20–24,F,C,408.48945412189914
5526,2021,20–24,F,C,408.48945412189914
5527,2021,20–24,F,C,408.48945412189914
5528,2021,20–24,F,C,408.48945412189914
5529,2021,20–24,F,C,408.48945412189914
5530,2021,20–24,F,C,408.48945412189914
5531,2021,20–24,F,C,408.48945412189914
5532,2021,20–24,F,C,408.48945412189914
5533,2021,20–24,F,C,408.48945412189914
5534,2021,20–24,F,C,408.48945412189914
5535,2021,20–24,F,C,408.48945412189914
5536,2021,20–24,F,C,408.48945412189914
5537,2021,20–24,F,C,408.48945412189914
5538,2021,20–24,F,C,408.48945412189914
5539,2021,20–24,F,C,408.48945412189914
5540,2021,20–24,F,C,408.48945412189914
5541,2021,20–24,F,C,408.48945412189914
5542,2021,20–24,F,C,408.48945412189914
5543,2021,20–24,F,C,408.48945412189914
5544,2021,20–24,F,C,408.48945412189914
5545,2021,20–24,F,C,408.48945412189914
5546,2021,20–24,F,C,408.48945412189914
5547,2021,20–24,F,C,408.48945412189914
5548,2021,20–24,F,C,408.48945412189914
5549,2021,20–24,F,C,408.48945412189914
5550,2021,20–24,F,C,408.48945412189914
5551,2021,20–24,F,C,408.48945412189914
5552,2021,20–24,F,C,408.48945412189914
5553,2021,20–24,F,C,408.48945412189914
5554,2021,20–24,F,C,408.48945412189914
5555,2021,20–24,F,C,408.48945412189914
5556,2021,20–24,F,C,408.48945412189914
5557,2021,20–24,F,C,408.48945412189914
5558,2021,20–24,F,C,408.48945412189914
5559,2021,20–24,F,C,408.48945412189914
5560,2021,20–24,F,C,408.48945412189914
5561,2021,20–24,F,C,408.48945412189914
5562,2021,20–24,F,C,408.48945412189914
5563,2021,20–24,F,C,408.48945412189914
5564,2021,20–24,F,C,408.48945412189914
5565,2021,20–24,F,C,408.48945412189914
5566,2021,20–24,F,C,408.48945412189914
5567,2021,20–24,F,C,408.48945412189914
5568,2021,20–24,F,C,408.48945412189914
5569,2021,20–24,F,C,408.48945412189914
5570,2021,20–24,F,C,408.48945412189914
5571,2021,20–24,F,C,408.48945412189914
5572,2021,20–24,F,C,408.48945412189914
5573,2021,20–24,F,N,2208.639732535885
5574,2021,20–24,F,N,2208.639732535885
5575,2021,20–24,F,N,2208.639732535885
5576,2021,20–24,F,N,2208.639732535885
5577,2021,20–24,F,N,2208.639732535885
5578,2021,20–24,F,N,2208.639732535885
5579,2021,20–24,F,N,2208.639732535885
5580,2021,20–24,F,N,2208.639732535885
5581,2021,20–24,F,N,2208.639732535885
5582,2021,20–24,F,N,2208.639732535885
5583,2021,20–24,F,N,2208.639732535885
5584,2021,20–24,F,N,2208.639732535885
5585,2021,20–24,F,N,2208.639732535885
5586,2021,20–24,F,N,2208.639732535885
5587,2021,20–24,F,N,2208.639732535885
5588,2021,20–24,F,N,2208.639732535885
5589,2021,20–24,F,N,2208.639732535885
5590,2021,20–24,F,N,2208.639732535885
5591,2021,20–24,F,N,2208.639732535885
5592,2021,20–24,F,N,2208.639732535885
5593,2021,20–24,F,N,2208.639732535885
5594,2021,20–24,F,N,2208.639732535885
5595,2021,20–24,F,N,2208.639732535885
5596,2021,20–24,F,N,2208.639732535885
5597,2021,20–24,F,N,2208.639732535885
5598,2021,20–24,F,N,2208.639732535885
5599,2021,20–24,F,N,2208.639732535885
5600,2021,20–24,F,N,2208.639732535885
5601,2021,20–24,F,N,2208.639732535885
5602,2021,20–24,F,N,2208.639732535885
5603,2021,20–24,F,N,2208.639732535885
5604,2021,20–24,F,N,2208.639732535885
5605,2021,20–24,F,N,2208.639732535885
5606,2021,20–24,F,N,2208.639732535885
5607,2021,20–24,F,N,2208.639732535885
5608,2021,20–24,F,N,2208.639732535885
5609,2021,20–24,F,N,2208.639732535885
5610,2021,20–24,F,N,2208.639732535885
5611,2021,20–24,F,N,2208.639732535885
5612,2021,20–24,F,N,2208.639732535885
5613,2021,20–24,F,N,2208.639732535885
5614,2021,20–24,F,N,2208.639732535885
5615,2021,20–24,F,N,2208.639732535885
5616,2021,20–24,F,N,2208.639732535885
5617,2021,20–24,F,N,2208.639732535885
5618,2021,20–24,F,N,2208.639732535885
5619,2021,20–24,F,N,2208.639732535885
5620,2021,20–24,F,N,2208.639732535885
5621,2021,20–24,F,N,2208.639732535885
5622,2021,20–24,F,N,2208.639732535885
5623,2021,20–24,F,N,2208.639732535885
5624,2021,20–24,F,N,2208.639732535885
5625,2021,20–24,F,N,2208.639732535885
5626,2021,20–24,F,N,2208.639732535885
5627,2021,20–24,F,N,2208.639732535885
5628,2021,20–24,F,N,2208.639732535885
5629,2021,20–24,F,N,2208.639732535885
5630,2021,20–24,F,N,2208.639732535885
5631,2021,20–24,F,N,2208.639732535885
5632,2021,20–24,F,N,2208.639732535885
5633,2021,20–24,F,N,2208.639732535885
5634,2021,20–24,F,N,2208.639732535885
5635,2021,20–24,F,N,2208.639732535885
5636,2021,20–24,F,N,2208.639732535885
5637,2021,20–24,F,N,2208.639732535885
5638,2021,20–24,F,N,2208.639732535885
5639,2021,20–24,F,N,2208.639732535885
5640,2021,20–24,F,N,2208.639732535885
5641,2021,20–24,F,N,2208.639732535885
5642,2021,20–24,F,N,2208.639732535885
5643,2021,20–24,F,N,2208.639732535885
5644,2021,20–24,F,N,2208.639732535885
5645,2021,20–24,F,N,2208.639732535885
5646,2021,20–24,F,N,2208.639732535885
5647,2021,20–24,F,N,2208.639732535885
5648,2021,20–24,F,N,2208.639732535885
5649,2021,20–24,F,N,2208.639732535885
5650,2021,20–24,F,N,2208.639732535885
5651,2021,20–24,F,N,2208.639732535885
5652,2021,20–24,F,N,2208.639732535885
5653,2021,20–24,F,N,2208.639732535885
5654,2021,20–24,F,N,2208.639732535885
5655,2021,20–24,F,N,2208.639732535885
5656,2021,20–24,F,N,2208.639732535885
5657,2021,20–24,F,N,2208.639732535885
5658,2021,20–24,F,N,2208.639732535885
5659,2021,20–24,F,N,2208.639732535885
5660,2021,20–24,F,N,2208.639732535885
5661,2021,20–24,F,N,2208.639732535885
5662,2021,20–24,F,N,2208.639732535885
5663,2021,20–24,F,N,2208.639732535885
5664,2021,20–24,F,N,2208.639732535885
5665,2021,20–24,F,N,2208.639732535885
5666,2021,20–24,F,N,2208.639732535885
5667,2021,20–24,F,N,2208.639732535885
5668,2021,20–24,F,N,2208.639732535885
5669,2021,20–24,F,N,2208.639732535885
5670,2021,20–24,F,N,2208.639732535885
5671,2021,20–24,F,N,2208.639732535885
5672,2021,20–24,F,N,2208.639732535885
5673,2021,20–24,F,N,2208.639732535885
5674,2021,20–24,F,N,2208.639732535885
5675,2021,20–24,F,N,2208.639732535885
5676,2021,20–24,F,N,2208.639732535885
5677,2021,20–24,F,N,2208.639732535885
5678,2021,20–24,F,N,2208.639732535885
5679,2021,20–24,F,N,2208.639732535885
5680,2021,20–24,F,N,2208.639732535885
5681,2021,20–24,F,N,2208.639732535885
5682,2021,20–24,F,N,2208.639732535885
5683,2021,20–24,F,N,2208.639732535885
5684,2021,20–24,F,N,2208.639732535885
5685,2021,20–24,F,N,2208.639732535885
5686,2021,20–24,F,N,2208.639732535885
5687,2021,20–24,F,N,2208.639732535885
5688,2021,20–24,F,N,2208.639732535885
5689,2021,20–24,F,N,2208.639732535885
5690,2021,20–24,F,N,2208.639732535885
5691,2021,20–24,F,N,2208.639732535885
5692,2021,20–24,F,N,2208.639732535885
5693,2021,20–24,F,N,2208.639732535885
5694,2021,20–24,F,N,2208.639732535885
5695,2021,20–24,F,N,2208.639732535885
5696,2021,20–24,F,N,2208.639732535885
5697,2021,20–24,F,N,2208.639732535885
5698,2021,20–24,F,N,2208.639732535885
5699,2021,20–24,F,N,2208.639732535885
5700,2021,20–24,F,N,2208.639732535885
5701,2021,20–24,F,N,2208.639732535885
5702,2021,20–24,F,N,2208.639732535885
5703,2021,20–24,F,N,2208.639732535885
5704,2021,20–24,F,N,2208.639732535885
5705,2021,20–24,F,N,2208.639732535885
5706,2021,20–24,F,N,2208.639732535885
5707,2021,20–24,F,N,2208.639732535885
5708,2021,20–24,F,N,2208.639732535885
5709,2021,20–24,F,N,2208.639732535885
5710,2021,20–24,F,N,2208.639732535885
5711,2021,20–24,F,N,2208.639732535885
5712,2021,20–24,F,N,2208.639732535885
5713,2021,20–24,F,N,2208.639732535885
5714,2021,20–24,F,N,2208.639732535885
5715,2021,20–24,F,N,2208.639732535885
5716,2021,20–24,F,N,2208.639732535885
5717,2021,20–24,F,N,2208.639732535885
5718,2021,20–24,F,N,2208.639732535885
5719,2021,20–24,F,N,2208.639732535885
5720,2021,20–24,F,N,2208.639732535885
5721,2021,20–24,F,N,2208.639732535885
5722,2021,20–24,F,N,2208.639732535885
5723,2021,20–24,F,N,2208.639732535885
5724,2021,20–24,F,N,2208.639732535885
5725,2021,20–24,F,N,2208.639732535885
5726,2021,20–24,F,N,2208.639732535885
5727,2021,20–24,F,N,2208.639732535885
5728,2021,20–24,F,N,2208.639732535885
5729,2021,20–24,F,N,2208.639732535885
5730,2021,20–24,F,N,2208.639732535885
5731,2021,20–24,F,N,2208.639732535885
5732,2021,20–24,F,N,2208.639732535885
5733,2021,20–24,F,N,2208.639732535885
5734,2021,20–24,F,N,2208.639732535885
5735,2021,20–24,F,N,2208.639732535885
5736,2021,20–24,F,N,2208.639732535885
5737,2021,20–24,F,N,2208.639732535885
5738,2021,20–24,F,N,2208.639732535885
5739,2021,20–24,F,N,2208.639732535885
5740,2021,20–24,F,N,2208.639732535885
5741,2021,20–24,F,N,2208.639732535885
5742,2021,20–24,F,N,2208.639732535885
5743,2021,20–24,F,N,2208.639732535885
5744,2021,20–24,F,N,2208.639732535885
5745,2021,20–24,F,N,2208.639732535885
5746,2021,20–24,F,N,2208.639732535885
5747,2021,20–24,F,N,2208.639732535885
5748,2021,20–24,F,N,2208.639732535885
5749,2021,20–24,F,N,2208.639732535885
5750,2021,20–24,F,N,2208.639732535885
5751,2021,20–24,F,N,2208.639732535885
5752,2021,20–24,F,N,2208.639732535885
5753,2021,20–24,F,N,2208.639732535885
5754,2021,20–24,F,N,2208.639732535885
5755,2021,20–24,F,N,2208.639732535885
5756,2021,20–24,F,N,2208.639732535885
5757,2021,20–24,F,N,2208.639732535885
5758,2021,20–24,F,N,2208.639732535885
5759,2021,20–24,F,N,2208.639732535885
5760,2021,20–24,F,N,2208.639732535885
5761,2021,20–24,F,N,2208.639732535885
5762,2021,20–24,F,N,2208.639732535885
5763,2021,20–24,F,N,2208.639732535885
5764,2021,20–24,F,N,2208.639732535885
5765,2021,20–24,F,N,2208.639732535885
5766,2021,20–24,F,N,2208.639732535885
5767,2021,20–24,F,N,2208.639732535885
5768,2021,20–24,F,N,2208.639732535885
5769,2021,20–24,F,N,2208.639732535885
5770,2021,20–24,F,N,2208.639732535885
5771,2021,20–24,F,N,2208.639732535885
5772,2021,20–24,F,N,2208.639732535885
5773,2021,20–24,F,N,2208.639732535885
5774,2021,20–24,F,N,2208.639732535885
5775,2021,20–24,F,N,2208.639732535885
5776,2021,20–24,F,N,2208.639732535885
5777,2021,20–24,F,N,2208.639732535885
5778,2021,20–24,F,N,2208.639732535885
5779,2021,20–24,F,N,2208.639732535885
5780,2021,20–24,F,N,2208.639732535885
5781,2021,20–24,F,N,2208.639732535885
5782,2021,25–29,F,C,409.49497890318787
5783,2021,25–29,F,C,409.49497890318787
5784,2021,25–29,F,C,409.49497890318787
5785,2021,25–29,F,C,409.49497890318787
5786,2021,25–29,F,C,409.49497890318787
5787,2021,25–29,F,C,409.49497890318787
5788,2021,25–29,F,C,409.49497890318787
5789,2021,25–29,F,C,409.49497890318787
5790,2021,25–29,F,C,409.49497890318787
5791,2021,25–29,F,C,409.49497890318787
5792,2021,25–29,F,C,409.49497890318787
5793,2021,25–29,F,C,409.49497890318787
5794,2021,25–29,F,C,409.49497890318787
5795,2021,25–29,F,C,409.49497890318787
5796,2021,25–29,F,C,409.49497890318787
5797,2021,25–29,F,C,409.49497890318787
5798,2021,25–29,F,C,409.49497890318787
5799,2021,25–29,F,C,409.49497890318787
5800,2021,25–29,F,C,409.49497890318787
5801,2021,25–29,F,C,409.49497890318787
5802,2021,25–29,F,C,409.49497890318787
5803,2021,25–29,F,C,409.49497890318787
5804,2021,25–29,F,C,409.49497890318787
5805,2021,25–29,F,C,409.49497890318787
5806,2021,25–29,F,C,409.49497890318787
5807,2021,25–29,F,C,409.49497890318787
5808,2021,25–29,F,C,409.49497890318787
5809,2021,25–29,F,C,409.49497890318787
5810,2021,25–29,F,C,409.49497890318787
5811,2021,25–29,F,C,409.49497890318787
5812,2021,25–29,F,C,409.49497890318787
5813,2021,25–29,F,C,409.49497890318787
5814,2021,25–29,F,C,409.49497890318787
5815,2021,25–29,F,C,409.49497890318787
5816,2021,25–29,F,C,409.49497890318787
5817,2021,25–29,F,C,409.49497890318787
5818,2021,25–29,F,C,409.49497890318787
5819,2021,25–29,F,C,409.49497890318787
5820,2021,25–29,F,C,409.49497890318787
5821,2021,25–29,F,C,409.49497890318787
5822,2021,25–29,F,C,409.49497890318787
5823,2021,25–29,F,C,409.49497890318787
5824,2021,25–29,F,C,409.49497890318787
5825,2021,25–29,F,C,409.49497890318787
5826,2021,25–29,F,C,409.49497890318787
5827,2021,25–29,F,C,409.49497890318787
5828,2021,25–29,F,C,409.49497890318787
5829,2021,25–29,F,C,409.49497890318787
5830,2021,25–29,F,C,409.49497890318787
5831,2021,25–29,F,C,409.49497890318787
5832,2021,25–29,F,C,409.49497890318787
5833,2021,25–29,F,C,409.49497890318787
5834,2021,25–29,F,C,409.49497890318787
5835,2021,25–29,F,C,409.49497890318787
5836,2021,25–29,F,C,409.49497890318787
5837,2021,25–29,F,C,409.49497890318787
5838,2021,25–29,F,C,409.49497890318787
5839,2021,25–29,F,C,409.49497890318787
5840,2021,25–29,F,C,409.49497890318787
5841,2021,25–29,F,C,409.49497890318787
5842,2021,25–29,F,C,409.49497890318787
5843,2021,25–29,F,C,409.49497890318787
5844,2021,25–29,F,C,409.49497890318787
5845,2021,25–29,F,C,409.49497890318787
5846,2021,25–29,F,C,409.49497890318787
5847,2021,25–29,F,C,409.49497890318787
5848,2021,25–29,F,C,409.49497890318787
5849,2021,25–29,F,C,409.49497890318787
5850,2021,25–29,F,C,409.49497890318787
5851,2021,25–29,F,C,409.49497890318787
5852,2021,25–29,F,C,409.49497890318787
5853,2021,25–29,F,C,409.49497890318787
5854,2021,25–29,F,C,409.49497890318787
5855,2021,25–29,F,C,409.49497890318787
5856,2021,25–29,F,C,409.49497890318787
5857,2021,25–29,F,C,409.49497890318787
5858,2021,25–29,F,C,409.49497890318787
5859,2021,25–29,F,C,409.49497890318787
5860,2021,25–29,F,C,409.49497890318787
5861,2021,25–29,F,C,409.49497890318787
5862,2021,25–29,F,C,409.49497890318787
5863,2021,25–29,F,C,409.49497890318787
5864,2021,25–29,F,C,409.49497890318787
5865,2021,25–29,F,C,409.49497890318787
5866,2021,25–29,F,C,409.49497890318787
5867,2021,25–29,F,C,409.49497890318787
5868,2021,25–29,F,C,409.49497890318787
5869,2021,25–29,F,C,409.49497890318787
5870,2021,25–29,F,C,409.49497890318787
5871,2021,25–29,F,C,409.49497890318787
5872,2021,25–29,F,C,409.49497890318787
5873,2021,25–29,F,C,409.49497890318787
5874,2021,25–29,F,C,409.49497890318787
5875,2021,25–29,F,C,409.49497890318787
5876,2021,25–29,F,C,409.49497890318787
5877,2021,25–29,F,C,409.49497890318787
5878,2021,25–29,F,C,409.49497890318787
5879,2021,25–29,F,C,409.49497890318787
5880,2021,25–29,F,C,409.49497890318787
5881,2021,25–29,F,C,409.49497890318787
5882,2021,25–29,F,C,409.49497890318787
5883,2021,25–29,F,C,409.49497890318787
5884,2021,25–29,F,C,409.49497890318787
5885,2021,25–29,F,C,409.49497890318787
5886,2021,25–29,F,C,409.49497890318787
5887,2021,25–29,F,C,409.49497890318787
5888,2021,25–29,F,C,409.49497890318787
5889,2021,25–29,F,C,409.49497890318787
5890,2021,25–29,F,C,409.49497890318787
5891,2021,25–29,F,C,409.49497890318787
5892,2021,25–29,F,C,409.49497890318787
5893,2021,25–29,F,C,409.49497890318787
5894,2021,25–29,F,C,409.49497890318787
5895,2021,25–29,F,C,409.49497890318787
5896,2021,25–29,F,C,409.49497890318787
5897,2021,25–29,F,C,409.49497890318787
5898,2021,25–29,F,C,409.49497890318787
5899,2021,25–29,F,C,409.49497890318787
5900,2021,25–29,F,C,409.49497890318787
5901,2021,25–29,F,C,409.49497890318787
5902,2021,25–29,F,C,409.49497890318787
5903,2021,25–29,F,C,409.49497890318787
5904,2021,25–29,F,C,409.49497890318787
5905,2021,25–29,F,C,409.49497890318787
5906,2021,25–29,F,C,409.49497890318787
5907,2021,25–29,F,C,409.49497890318787
5908,2021,25–29,F,C,409.49497890318787
5909,2021,25–29,F,C,409.49497890318787
5910,2021,25–29,F,C,409.49497890318787
5911,2021,25–29,F,C,409.49497890318787
5912,2021,25–29,F,C,409.49497890318787
5913,2021,25–29,F,C,409.49497890318787
5914,2021,25–29,F,C,409.49497890318787
5915,2021,25–29,F,C,409.49497890318787
5916,2021,25–29,F,C,409.49497890318787
5917,2021,25–29,F,C,409.49497890318787
5918,2021,25–29,F,C,409.49497890318787
5919,2021,25–29,F,C,409.49497890318787
5920,2021,25–29,F,C,409.49497890318787
5921,2021,25–29,F,C,409.49497890318787
5922,2021,25–29,F,C,409.49497890318787
5923,2021,25–29,F,C,409.49497890318787
5924,2021,25–29,F,C,409.49497890318787
5925,2021,25–29,F,C,409.49497890318787
5926,2021,25–29,F,C,409.49497890318787
5927,2021,25–29,F,C,409.49497890318787
5928,2021,25–29,F,C,409.49497890318787
5929,2021,25–29,F,C,409.49497890318787
5930,2021,25–29,F,C,409.49497890318787
5931,2021,25–29,F,C,409.49497890318787
5932,2021,25–29,F,C,409.49497890318787
5933,2021,25–29,F,C,409.49497890318787
5934,2021,25–29,F,C,409.49497890318787
5935,2021,25–29,F,C,409.49497890318787
5936,2021,25–29,F,C,409.49497890318787
5937,2021,25–29,F,C,409.49497890318787
5938,2021,25–29,F,C,409.49497890318787
